id,title,context,question,answers
5727c2d93acd2414000debf3,Eton_College,"Prizes are awarded on the results of trials (internal exams), GCSE and AS-levels. In addition, many subjects and activities have specially endowed prizes, several of which are awarded by visiting experts. The most prestigious is the Newcastle Scholarship, awarded on the strength of an examination, consisting of two papers in philosophical theology, moral theory and applied ethics. Also of note are the Gladstone Memorial Prize and the Coutts Prize, awarded on the results of trials and AS-level examinations in C; and the Huxley Prize, awarded for a project on a scientific subject. Other specialist prizes include the Newcastle Classical Prize; the Rosebery Exhibition for History; the Queen’s Prizes for French and German; the Duke of Newcastle’s Russian Prize; the Beddington Spanish Prize; the Strafford and Bowman Shakespeare Prizes; the Tomline and Russell Prizes in Mathematics; the Sotheby Prize for History of Art; the Waddington Prize for Theology and Philosophy; the Birley Prize for History; The Lower Boy Rosebery Prize and the Wilder Prize for Theology. Prizes are awarded too for excellence in such activities as painting, sculpture, ceramics, playing musical instruments, musical composition, declamation, silverwork, and design.",What artistic accomplishments can earn students a prize?,"{'text': array(['painting, sculpture, ceramics, playing musical instruments, musical composition, declamation, silverwork, and design'],
      dtype=object), 'answer_start': array([1131], dtype=int32)}"
5ad211f9d7d075001a4282e6,Quran,"Muslims believe the Quran was verbally revealed by God to Muhammad through the angel Gabriel (Jibril), gradually over a period of approximately 23 years, beginning on 22 December 609 CE, when Muhammad was 40, and concluding in 632, the year of his death. Muslims regard the Quran as the most important miracle of Muhammad, a proof of his prophethood, and the culmination of a series of divine messages that started with the messages revealed to Adam and ended with Muhammad. The word ""Quran"" occurs some 70 times in the text of the Quran, although different names and words are also said to be references to the Quran.",Which devil is believed to have communicated the Quran to Muhammad?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5731993c0fdd8d15006c63d3,University,"Although each institution is organized differently, nearly all universities have a board of trustees; a president, chancellor, or rector; at least one vice president, vice-chancellor, or vice-rector; and deans of various divisions. Universities are generally divided into a number of academic departments, schools or faculties. Public university systems are ruled over by government-run higher education boards. They review financial requests and budget proposals and then allocate funds for each university in the system. They also approve new programs of instruction and cancel or make changes in existing programs. In addition, they plan for the further coordinated growth and development of the various institutions of higher education in the state or country. However, many public universities in the world have a considerable degree of financial, research and pedagogical autonomy. Private universities are privately funded and generally have broader independence from state policies. However, they may have less independence from business corporations depending on the source of their finances.",How many vice presidents do most universities have?,"{'text': array(['at least one'], dtype=object), 'answer_start': array([138], dtype=int32)}"
572820623acd2414000df511,Central_African_Republic,"The per capita income of the Republic is often listed as being approximately $400 a year, one of the lowest in the world, but this figure is based mostly on reported sales of exports and largely ignores the unregistered sale of foods, locally produced alcoholic beverages, diamonds, ivory, bushmeat, and traditional medicine. For most Central Africans, the informal economy of the CAR is more important than the formal economy.[citation needed] Export trade is hindered by poor economic development and the country's landlocked position.[citation needed]",What hinders export?,"{'text': array([""country's landlocked position""], dtype=object), 'answer_start': array([507], dtype=int32)}"
56f7fcbdaef2371900625d2e,Treaty,"In some rare cases, such as with Ethiopia and Qing Dynasty China, the local governments were able to use the treaties to at least mitigate the impact of European colonization. This involved learning the intricacies of European diplomatic customs and then using the treaties to prevent a power from overstepping their agreement or by playing different powers against each other.",Both Ethiopia and Qing Dynasty China learned the intricacies of European diplomatic customs to mitigate what through treaties?,"{'text': array(['the impact of European colonization'], dtype=object), 'answer_start': array([139], dtype=int32)}"
5acfbc6a77cf76001a685b5e,Zhejiang,"""In 1727 the to-min or 'idle people' of Cheh Kiang province (a Ningpo name still existing), the yoh-hu or 'music people' of Shanxi province, the si-min or 'small people' of Kiang Su (Jiangsu) province, and the Tanka people or 'egg-people' of Canton (to this day the boat population there), were all freed from their social disabilities, and allowed to count as free men."" ""Cheh Kiang"" is another romanization for Zhejiang. The Duomin (Chinese: 惰民; pinyin: duò mín; Wade–Giles: to-min) are a caste of outcasts in this province.", What is 'Keh Chyng' a romanization for?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5731914c497a88190024904b,Muammar_Gaddafi,"Gaddafi was notably confrontational in his approach to foreign powers, and generally shunned western ambassadors and diplomats, believing them to be spies. He once said that HIV was ""a peaceful virus, not an aggressive virus"" and assured attendees at the African Union that ""if you are straight you have nothing to fear from AIDS"". He also said that the H1N1 influenza virus was a biological weapon manufactured by a foreign military, and he assured Africans that the tsetse fly and mosquito were ""God's armies which will protect us against colonialists"". Should these 'enemies' come to Africa, ""they will get malaria and sleeping sickness"".","According to Gaddafi, what insects made up God's armies?","{'text': array(['tsetse fly and mosquito'], dtype=object), 'answer_start': array([468], dtype=int32)}"
5ace60e032bba1001ae4a4b0,Appalachian_Mountains,"In eastern Pennsylvania the Great Appalachian Valley, or Great Valley, was accessible by reason of a broad gateway between the end of South Mountain and the Highlands, and many Germans and Moravians settled here between the Susquehanna and Delaware Rivers forming the Pennsylvania Dutch community, some of whom even now speak a unique American dialect of German known as the ""Pennsylvania German language"" or ""Pennsylvania Dutch."" These latecomers to the New World were forced to the frontier to find cheap land. With their followers of both German, English and Scots-Irish origin, they worked their way southward and soon occupied all of the Shenandoah Valley, ceded by the Iroquois, and the upper reaches of the Great Valley tributaries of the Tennessee River, ceded by the Cherokee.",What language was created in Shenandoah Valley?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
56df01783277331400b4d89c,Christian,"Another term for Christians which appears in the New Testament is ""Nazarenes"" which is used by the Jewish lawyer Tertullus in Acts 24. Tertullian (Against Marcion 4:8) records that ""the Jews call us Nazarenes,"" while around 331 AD Eusebius records that Christ was called a Nazoraean from the name Nazareth, and that in earlier centuries ""Christians,"" were once called ""Nazarenes."" The Hebrew equivalent of ""Nazarenes"", Notzrim, occurs in the Babylonian Talmud, and is still the modern Israeli Hebrew term for Christian.",Wha still calls Christians Notzrim?,"{'text': array(['modern Israeli Hebrew'], dtype=object), 'answer_start': array([478], dtype=int32)}"
57274695dd62a815002e9a55,Late_Middle_Ages,"In the late 13th and early 14th centuries, a process took place – primarily in Italy but partly also in the Empire – that historians have termed a 'commercial revolution'. Among the innovations of the period were new forms of partnership and the issuing of insurance, both of which contributed to reducing the risk of commercial ventures; the bill of exchange and other forms of credit that circumvented the canonical laws for gentiles against usury, and eliminated the dangers of carrying bullion; and new forms of accounting, in particular double-entry bookkeeping, which allowed for better oversight and accuracy.",In which country did the so-called 'commercial revolution' primarily take place?,"{'text': array(['Italy'], dtype=object), 'answer_start': array([79], dtype=int32)}"
5a0378d6af157d001818f465,Lancashire,"More recent Lancashire-born composers include Hugh Wood (1932- Parbold), Sir Peter Maxwell Davies (1934-, Salford), Sir Harrison Birtwistle (1934-, Accrington), Gordon Crosse (1937-, Bury),John McCabe (1939-2015, Huyton), Roger Smalley (1943-2015, Swinton), Nigel Osborne (1948-, Manchester), Steve Martland (1954-2013, Liverpool), Simon Holt (1958-, Bolton) and Philip Cashian (1963-, Manchester). The Royal Manchester College of Music was founded in 1893 to provide a northern counterpart to the London musical colleges. It merged with the Northern College of Music (formed in 1920) to form the Royal Northern College of Music in 1972.",Who founded the Royal Manchester College of Music?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5727ca7a2ca10214002d9656,Detroit,"Detroit has four border crossings: the Ambassador Bridge and the Detroit–Windsor Tunnel provide motor vehicle thoroughfares, with the Michigan Central Railway Tunnel providing railroad access to and from Canada. The fourth border crossing is the Detroit–Windsor Truck Ferry, located near the Windsor Salt Mine and Zug Island. Near Zug Island, the southwest part of the city was developed over a 1,500-acre (610 ha) salt mine that is 1,100 feet (340 m) below the surface. The Detroit Salt Company mine has over 100 miles (160 km) of roads within.",How many routes to Canada does Detroit have?,"{'text': array(['four'], dtype=object), 'answer_start': array([12], dtype=int32)}"
56f9872e9e9bad19000a0a3d,Zhejiang,"After the People's Republic of China took control of Mainland China in 1949, the Republic of China government based in Taiwan continued to control the Dachen Islands off the coast of Zhejiang until 1955, even establishing a rival Zhejiang provincial government there, creating a situation similar to Fujian province today. During the Cultural Revolution (1966–76), Zhejiang was in chaos and disunity, and its economy was stagnant, especially during the high tide (1966–69) of the revolution. The agricultural policy favoring grain production at the expense of industrial and cash crops intensified economic hardships in the province. Mao’s self-reliance policy and the reduction in maritime trade cut off the lifelines of the port cities of Ningbo and Wenzhou. While Mao invested heavily in railroads in interior China, no major railroads were built in South Zhejiang, where transportation remained poor.",What production did the agricultural policy favor over industrial and cash crops?,"{'text': array(['grain'], dtype=object), 'answer_start': array([525], dtype=int32)}"
57303fedb2c2fd1400568af2,British_Isles,"The Council does not have executive powers but meets biannually to discuss issues of mutual importance. Similarly, the Parliamentary Assembly has no legislative powers but investigates and collects witness evidence from the public on matters of mutual concern to its members. Reports on its findings are presented to the Governments of Ireland and the United Kingdom. During the February 2008 meeting of the British–Irish Council, it was agreed to set up a standing secretariat that would serve as a permanent 'civil service' for the Council. Leading on from developments in the British–Irish Council, the chair of the British–Irish Inter-Parliamentary Assembly, Niall Blaney, has suggested that the body should shadow the British–Irish Council's work.",What does the British-Irish Council discuss?,"{'text': array(['issues of mutual importance'], dtype=object), 'answer_start': array([75], dtype=int32)}"
56ce726faab44d1400b88794,IPod,"The iPod is a line of portable media players and multi-purpose pocket computers designed and marketed by Apple Inc. The first line was released on October 23, 2001, about 8½ months after iTunes (Macintosh version) was released. The most recent iPod redesigns were announced on July 15, 2015. There are three current versions of the iPod: the ultra-compact iPod Shuffle, the compact iPod Nano and the touchscreen iPod Touch.",Which is the smallest version of the iPod?,"{'text': array(['Shuffle'], dtype=object), 'answer_start': array([361], dtype=int32)}"
56e7594900c9c71400d76ff6,Daylight_saving_time,"Opponents argue that actual energy savings are inconclusive, that DST increases health risks such as heart attack, that DST can disrupt morning activities, and that the act of changing clocks twice a year is economically and socially disruptive and cancels out any benefit. Farmers have tended to oppose DST.",What major health risk do people who oppose DST say it increases?,"{'text': array(['heart attack'], dtype=object), 'answer_start': array([101], dtype=int32)}"
5a838e88e60761001a2eb7c9,War_on_Terror,"On the morning of 11 September 2001, 19 men affiliated with al-Qaeda hijacked four airliners all bound for California. Once the hijackers assumed control of the airliners, they told the passengers that they had the bomb on board and would spare the lives of passengers and crew once their demands were met – no passenger and crew actually suspected that they would use the airliners as suicide weapons since it had never happened before in history. The hijackers – members of al-Qaeda's Hamburg cell – intentionally crashed two airliners into the Twin Towers of the World Trade Center in New York City. Both buildings collapsed within two hours from fire damage related to the crashes, destroying nearby buildings and damaging others. The hijackers crashed a third airliner into the Pentagon in Arlington County, Virginia, just outside Washington D.C. The fourth plane crashed into a field near Shanksville, Pennsylvania, after some of its passengers and flight crew attempted to retake control of the plane, which the hijackers had redirected toward Washington D.C., to target the White House, or the U.S. Capitol. No flights had survivors. A total of 2,977 victims and the 19 hijackers perished in the attacks.","What building is located in Shanksville, Virginia? ","{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5a15ae7da54d42001852949e,Intellectual_property,"Free Software Foundation founder Richard Stallman argues that, although the term intellectual property is in wide use, it should be rejected altogether, because it ""systematically distorts and confuses these issues, and its use was and is promoted by those who gain from this confusion"". He claims that the term ""operates as a catch-all to lump together disparate laws [which] originated separately, evolved differently, cover different activities, have different rules, and raise different public policy issues"" and that it creates a ""bias"" by confusing these monopolies with ownership of limited physical things, likening them to ""property rights"". Stallman advocates referring to copyrights, patents and trademarks in the singular and warns against abstracting disparate laws into a collective term.",What does Stallman say is created by confusing ownership with monopolies?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
572a798abe1ee31400cb8022,Friedrich_Hayek,"Hayek also wrote that the state can play a role in the economy, and specifically, in creating a ""safety net"". He wrote, ""There is no reason why, in a society which has reached the general level of wealth ours has, the first kind of security should not be guaranteed to all without endangering general freedom; that is: some minimum of food, shelter and clothing, sufficient to preserve health. Nor is there any reason why the state should not help to organize a comprehensive system of social insurance in providing for those common hazards of life against which few can make adequate provision.""",Who did Hayek say economic security should be guaranteed to?,"{'text': array(['all'], dtype=object), 'answer_start': array([269], dtype=int32)}"
5ad0e777645df0001a2d0803,Premier_League,"At the inception of the Premier League in 1992–93, just eleven players named in the starting line-ups for the first round of matches hailed from outside of the United Kingdom or Ireland. By 2000–01, the number of foreign players participating in the Premier League was 36 per cent of the total. In the 2004–05 season the figure had increased to 45 per cent. On 26 December 1999, Chelsea became the first Premier League side to field an entirely foreign starting line-up, and on 14 February 2005 Arsenal were the first to name a completely foreign 16-man squad for a match. By 2009, under 40% of the players in the Premier League were English.",Who became the first team to field an all domestic starting line up?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
5730ee6405b4da19006bcc4e,Antibiotics,"Antibiotics are screened for any negative effects on humans or other mammals before approval for clinical use, and are usually considered safe and most are well tolerated. However, some antibiotics have been associated with a range of adverse side effects. Side-effects range from mild to very serious depending on the antibiotics used, the microbial organisms targeted, and the individual patient. Side effects may reflect the pharmacological or toxicological properties of the antibiotic or may involve hypersensitivity reactions or anaphylaxis. Safety profiles of newer drugs are often not as well established as for those that have a long history of use. Adverse effects range from fever and nausea to major allergic reactions, including photodermatitis and anaphylaxis. Common side-effects include diarrhea, resulting from disruption of the species composition in the intestinal flora, resulting, for example, in overgrowth of pathogenic bacteria, such as Clostridium difficile. Antibacterials can also affect the vaginal flora, and may lead to overgrowth of yeast species of the genus Candida in the vulvo-vaginal area. Additional side-effects can result from interaction with other drugs, such as elevated risk of tendon damage from administration of a quinolone antibiotic with a systemic corticosteroid. Some scientists have hypothesized that the indiscriminate use of antibiotics alter the host microbiota and this has been associated with chronic disease.",What are antibiotics screened for on mammals and humans?,"{'text': array(['negative effects'], dtype=object), 'answer_start': array([33], dtype=int32)}"
572fa77004bcaa1900d76b4a,Bacteria,"The bacterial cell is surrounded by a cell membrane (also known as a lipid, cytoplasmic or plasma membrane). This membrane encloses the contents of the cell and acts as a barrier to hold nutrients, proteins and other essential components of the cytoplasm within the cell. As they are prokaryotes, bacteria do not usually have membrane-bound organelles in their cytoplasm, and thus contain few large intracellular structures. They lack a true nucleus, mitochondria, chloroplasts and the other organelles present in eukaryotic cells. Bacteria were once seen as simple bags of cytoplasm, but structures such as the prokaryotic cytoskeleton and the localization of proteins to specific locations within the cytoplasm that give bacteria some complexity have been discovered. These subcellular levels of organization have been called ""bacterial hyperstructures"".",What does membrane accomplish?,"{'text': array(['barrier to hold nutrients, proteins and other essential components'],
      dtype=object), 'answer_start': array([171], dtype=int32)}"
5a5685066349e2001acdcde2,Compact_disc,"The digital data on a CD begins at the center of the disc and proceeds toward the edge, which allows adaptation to the different size formats available. Standard CDs are available in two sizes. By far, the most common is 120 millimetres (4.7 in) in diameter, with a 74- or 80-minute audio capacity and a 650 or 700 MiB (737,280,000-byte) data capacity. This capacity was reportedly specified by Sony executive Norio Ohga in May 1980 so as to be able to contain the entirety of the London Philharmonic Orchestra's recording of Beethoven's Ninth Symphony on one disc. This is a myth according to Kees Immink, as the code format had not yet been decided in May 1980. The adoption of EFM one month later would have allowed a playing time of 97 minutes for 120 mm diameter or 74 minutes for a disc as small as 100 mm. The 120 mm diameter has been adopted by subsequent formats, including Super Audio CD, DVD, HD DVD, and Blu-ray Disc. Eighty-millimeter discs (""Mini CDs"") were originally designed for CD singles and can hold up to 24 minutes of music or 210 MiB of data but never became popular.[citation needed] Today, nearly every single is released on a 120 mm CD, called a Maxi single.[citation needed]",Who named the Maxi single?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
56cbe1996d243a140015edc0,Frédéric_Chopin,"From September 1823 to 1826 Chopin attended the Warsaw Lyceum, where he received organ lessons from the Czech musician Wilhelm Würfel during his first year. In the autumn of 1826 he began a three-year course under the Silesian composer Józef Elsner at the Warsaw Conservatory, studying music theory, figured bass and composition.[n 3] Throughout this period he continued to compose and to give recitals in concerts and salons in Warsaw. He was engaged by the inventors of a mechanical organ, the ""eolomelodicon"", and on this instrument in May 1825 he performed his own improvisation and part of a concerto by Moscheles. The success of this concert led to an invitation to give a similar recital on the instrument before Tsar Alexander I, who was visiting Warsaw; the Tsar presented him with a diamond ring. At a subsequent eolomelodicon concert on 10 June 1825, Chopin performed his Rondo Op. 1. This was the first of his works to be commercially published and earned him his first mention in the foreign press, when the Leipzig Allgemeine Musikalische Zeitung praised his ""wealth of musical ideas"".",During what years did Frédéric visit the Warsaw Lyceum for lessons?,"{'text': array(['1823 to 1826'], dtype=object), 'answer_start': array([15], dtype=int32)}"
570d4bd6b3d812140066d652,Anti-aircraft_warfare,"Another potential weapon system for anti-aircraft use is the laser. Although air planners have imagined lasers in combat since the late 1960s, only the most modern laser systems are currently reaching what could be considered ""experimental usefulness"". In particular the Tactical High Energy Laser can be used in the anti-aircraft and anti-missile role. If current developments continue, some[who?] believe it is reasonable to suggest that lasers will play a major role in air defence starting in the next ten years.",The use of lasers in anti-aircraft warfare is currently considered what?,"{'text': array(['experimental usefulness'], dtype=object), 'answer_start': array([227], dtype=int32)}"
56e6d7856fe0821900b8ebc6,Adult_contemporary_music,"With the mixture of radio friendly AC tunes with some rock and pop fare also landing on the pop charts, mainstream songs won over many critics in the need to define AC, and appeared to change the tolerance and acceptance of AC music into mainstream day to day radio play. Part of the reason why more and more hot AC stations are forced to change is that less and less new music fits their bill; most new rock is too alternative for mainstream radio and most new pop is now influenced heavily by dance-pop and electronic dance music.",Who have hot AC format radio stations had to change the music they play?,"{'text': array(['less and less new music fits their bill'], dtype=object), 'answer_start': array([354], dtype=int32)}"
57359bbcdc94161900571eec,Kathmandu,"Kathmandu(/ˌkɑːtmɑːnˈduː/; Nepali pronunciation: [kɑʈʰmɑɳɖu]) is the capital and largest municipality of Nepal. It also hosts the headquarters of the South Asian Association for Regional Cooperation (SAARC). It is the only city of Nepal with the administrative status of Mahanagar (Metropolitan City), as compared to Upa-Mahanagar (Sub-Metropolitan City) or Nagar (City). Kathmandu is the core of Nepal's largest urban agglomeration located in the Kathmandu Valley consisting of Lalitpur, Kirtipur, Madhyapur Thimi, Bhaktapur and a number of smaller communities. Kathmandu is also known informally as ""KTM"" or the ""tri-city"". According to the 2011 census, Kathmandu Metropolitan City has a population of 975,453 and measures 49.45 km2 (19.09 sq mi).",How many people lived in Kathmandu in 2011?,"{'text': array(['975,453'], dtype=object), 'answer_start': array([704], dtype=int32)}"
5707107390286e26004fc889,Chihuahua_(state),"and Camargo. In 1631 Juan Rangel de Biezma discovered a rich vein of silver, and subsequently established San Jose del Parral near the site. Parral remained an important economic and cultural center for the next 300 years. On December 8, 1659 Fray García de San Francisco founded the mission of Nuestra Señora de Guadalupe de Mansos del Paso del Río del Norte and founded the town El Paso Del Norte (present day Ciudad Juárez) in 1667. The Spanish society that developed in the region replaced the sparse population of indigenous peoples. The absence of servants and workers forged the spirit of northern people as self-dependent, creative people that defended their European heritage. In 1680 settlers from Santa Fe, New Mexico sought refuge in El Paso Del Norte for twelve years after fleeing the attacks from Pueblo tribes, but returned to Santa Fe in 1692 after Diego de Vargas recaptured the city and vicinity. In 1709, Antonio de Deza y Ulloa founded the state capital Chihuahua City; shortly after, the city became the headquarters for the regional mining offices of the Spanish crown known as Real de Minas de San Francisco de Cuéllar in honor of the Viceroy of New Spain, Francisco Fernández de la Cueva Enríquez, Duke of Alburquerque and the Marquee of Cuéllar..",Which precious metal did Biezma discover?,"{'text': array(['silver'], dtype=object), 'answer_start': array([69], dtype=int32)}"
5a62a75ff8d794001af1c192,Liberia,"The Americo-Liberian settlers did not identify with the indigenous peoples they encountered, especially those in communities of the more isolated ""bush."" They knew nothing of their cultures, languages or animist religion. Encounters with tribal Africans in the bush often developed as violent confrontations. The colonial settlements were raided by the Kru and Grebo people from their inland chiefdoms. Because of feeling set apart and superior by their culture and education to the indigenous peoples, the Americo-Liberians developed as a small elite that held on to political power. It excluded the indigenous tribesmen from birthright citizenship in their own lands until 1904, in a repetition of the United States' treatment of Native Americans. Because of the cultural gap between the groups and assumption of superiority of western culture, the Americo-Liberians envisioned creating a western-style state to which the tribesmen should assimilate. They encouraged religious organizations to set up missions and schools to educate the indigenous peoples.",In what year were indigenous tribesmen allowed to become Liberian citizens?,"{'text': array([], dtype=object), 'answer_start': array([], dtype=int32)}"
573159bca5e9cc1400cdbede,Mosaic,"Very few early Byzantine mosaics survived the Iconoclastic destruction of the 8th century. Among the rare examples are the 6th-century Christ in majesty (or Ezekiel's Vision) mosaic in the apse of the Church of Hosios David in Thessaloniki that was hidden behind mortar during those dangerous times. Nine mosaic panels in the Hagios Demetrios Church, which were made between 634 and 730, also escaped destruction. Unusually almost all represent Saint Demetrius of Thessaloniki, often with suppliants before him.",The mosaic in the church in Thessaloniki is know as what?,"{'text': array([""Christ in majesty (or Ezekiel's Vision)""], dtype=object), 'answer_start': array([135], dtype=int32)}"
5726acc95951b619008f79c0,"Raleigh,_North_Carolina","Raleigh is home to numerous cultural, educational, and historic sites. The Duke Energy Center for the Performing Arts in Downtown Raleigh features three theater venues and serves as the home for the North Carolina Symphony and the Carolina Ballet. Walnut Creek Amphitheatre is a large music amphitheater located in Southeast Raleigh. Museums in Raleigh include the North Carolina Museum of Art in West Raleigh, as well as the North Carolina Museum of History and North Carolina Museum of Natural Sciences located next to each other near the State Capitol in Downtown Raleigh. Several major universities and colleges call Raleigh home, including North Carolina State University, the largest public university in the state, and Shaw University, the first historically black university in the American South and site of the foundation of the Student Nonviolent Coordinating Committee, an important civil rights organization of the 1960s. One U.S. president, Andrew Johnson, was born in Raleigh.",What president was born in Raleigh?,"{'text': array(['Andrew Johnson'], dtype=object), 'answer_start': array([955], dtype=int32)}"
572f65c704bcaa1900d768d5,Railway_electrification_system,"Central station electricity can often be generated with higher efficiency than a mobile engine/generator. While the efficiency of power plant generation and diesel locomotive generation are roughly the same in the nominal regime, diesel motors decrease in efficiency in non-nominal regimes at low power  while if an electric power plant needs to generate less power it will shut down its least efficient generators, thereby increasing efficiency. The electric train can save energy (as compared to diesel) by regenerative braking and by not needing to consume energy by idling as diesel locomotives do when stopped or coasting. However, electric rolling stock may run cooling blowers when stopped or coasting, thus consuming energy.",How can electric train be more energy efficient?,"{'text': array(['by regenerative braking'], dtype=object), 'answer_start': array([506], dtype=int32)}"
56e14a14e3433e1400422d64,Universal_Studios,"In 1926, Universal opened a production unit in Germany, Deutsche Universal-Film AG, under the direction of Joe Pasternak. This unit produced three to four films per year until 1936, migrating to Hungary and then Austria in the face of Hitler's increasing domination of central Europe. With the advent of sound, these productions were made in the German language or, occasionally, Hungarian or Polish. In the U.S., Universal Pictures did not distribute any of this subsidiary's films, but at least some of them were exhibited through other, independent, foreign-language film distributors based in New York, without benefit of English subtitles. Nazi persecution and a change in ownership for the parent Universal Pictures organization resulted in the dissolution of this subsidiary.",In what year did Deutsche Universal-Film AG open?,"{'text': array(['1926'], dtype=object), 'answer_start': array([3], dtype=int32)}"
5727f6d83acd2414000df0fb,History_of_science,"The willingness to question previously held truths and search for new answers resulted in a period of major scientific advancements, now known as the Scientific Revolution. The Scientific Revolution is traditionally held by most historians to have begun in 1543, when the books De humani corporis fabrica (On the Workings of the Human Body) by Andreas Vesalius, and also De Revolutionibus, by the astronomer Nicolaus Copernicus, were first printed. The thesis of Copernicus' book was that the Earth moved around the Sun. The period culminated with the publication of the Philosophiæ Naturalis Principia Mathematica in 1687 by Isaac Newton, representative of the unprecedented growth of scientific publications throughout Europe.",What book by Andreas Vesalius was published in 1543?,"{'text': array(['De humani corporis fabrica (On the Workings of the Human Body)'],
      dtype=object), 'answer_start': array([278], dtype=int32)}"
56db1f69e7c41114004b4da5,American_Idol,"For the finals, American Idol debuted a new state-of-the-art set and stage on March 11, 2008, along with a new on-air look. David Cook's performance of ""Billie Jean"" on top-ten night was lauded by the judges, but provoked controversy when they apparently mistook the Chris Cornell arrangement to be David Cook's own even though the performance was introduced as Cornell's version. Cornell himself said he was 'flattered' and praised David Cook's performance. David Cook was taken to the hospital after the top-nine performance show due to heart palpitations and high blood pressure.",Which arrangement was used for Cook's version of Billie Jean?,"{'text': array(['Chris Cornell'], dtype=object), 'answer_start': array([267], dtype=int32)}"
56dfe4617aa994140058e225,Pub,"Pubs that cater for a niche clientele, such as sports fans or people of certain nationalities are known as theme pubs. Examples of theme pubs include sports bars, rock pubs, biker pubs, Goth pubs, strip pubs, gay bars, karaoke bars and Irish pubs.",What is an example of a theme pub that caters to people with certain musical interests?,"{'text': array(['rock pubs'], dtype=object), 'answer_start': array([163], dtype=int32)}"
5728e5624b864d190016504a,Paris,"The majority of Paris' salaried employees fill 370,000 businesses services jobs, concentrated in the north-western 8th, 16th and 17th arrondissements. Paris' financial service companies are concentrated in the central-western 8th and 9th arrondissement banking and insurance district. Paris' department store district in the 1st, 6th, 8th and 9th arrondissements employ 10 percent of mostly female Paris workers, with 100,000 of these registered in the retail trade. Fourteen percent of Parisians work in hotels and restaurants and other services to individuals. Nineteen percent of Paris employees work for the State in either in administration or education. The majority of Paris' healthcare and social workers work at the hospitals and social housing concentrated in the peripheral 13th, 14th, 18th, 19th and 20th arrondissements. Outside Paris, the western Hauts-de-Seine department La Défense district specialising in finance, insurance and scientific research district, employs 144,600, and the north-eastern Seine-Saint-Denis audiovisual sector has 200 media firms and 10 major film studios.",How many peole work in the La Defense district?,"{'text': array(['144,600'], dtype=object), 'answer_start': array([984], dtype=int32)}"
572b8267111d821400f38ebc,Zinc,"Zinc serves a purely structural role in zinc fingers, twists and clusters. Zinc fingers form parts of some transcription factors, which are proteins that recognize DNA base sequences during the replication and transcription of DNA. Each of the nine or ten Zn2+ ions in a zinc finger helps maintain the finger's structure by coordinately binding to four amino acids in the transcription factor. The transcription factor wraps around the DNA helix and uses its fingers to accurately bind to the DNA sequence.",How many amino acids do the Zn2+ ions bind to?,"{'text': array(['four'], dtype=object), 'answer_start': array([348], dtype=int32)}"
572aafcd111d821400f38cc4,Rajasthan,"Spirit possession has been documented in modern Rajasthan. Some of the spirits possessing Rajasthanis are seen as good and beneficial while others are seen as malevolent. The good spirits include murdered royalty, the underworld god Bhaironji, and Muslim saints. Bad spirits include perpetual debtors who die in debt, stillborn infants, deceased widows, and foreign tourists. The possessed individual is referred to as a ghorala (""mount""). Possession, even if it is by a benign spirit, is regarded as undesirable, as it entails loss of self-control and violent emotional outbursts.",What are possessed individuals known as? ,"{'text': array(['ghorala'], dtype=object), 'answer_start': array([421], dtype=int32)}"
572e92c5c246551400ce436c,Canadian_football,"In the CFL, if the game is tied at the end of regulation play, then each team is given an equal number of chances to break the tie. A coin toss is held to determine which team will take possession first; the first team scrimmages the ball at the opponent's 35-yard line and advances through a series of downs until it scores or loses possession. If the team scores a touchdown, starting with the 2010 season, it is required to attempt a 2-point conversion. The other team then scrimmages the ball at the same 35-yard line and has the same opportunity to score. After the teams have completed their possessions, if one team is ahead, then it is declared the winner; otherwise, the two teams each get another chance to score, scrimmaging from the other 35-yard line. After this second round, if there is still no winner, during the regular season the game ends as a tie. In a playoff or championship game, the teams continue to attempt to score from alternating 35-yard lines, until one team is leading after both have had an equal number of possessions.",Which CFL games require tie-breaking rounds continue until a winner results?,"{'text': array(['playoff or championship'], dtype=object), 'answer_start': array([874], dtype=int32)}"
56dfa7277aa994140058dfa0,Alexander_Graham_Bell,"Bell's own home used a primitive form of air conditioning, in which fans blew currents of air across great blocks of ice. He also anticipated modern concerns with fuel shortages and industrial pollution. Methane gas, he reasoned, could be produced from the waste of farms and factories. At his Canadian estate in Nova Scotia, he experimented with composting toilets and devices to capture water from the atmosphere. In a magazine interview published shortly before his death, he reflected on the possibility of using solar panels to heat houses.",What did Bell think could be collected from farm and factory byproduct?,"{'text': array(['Methane gas'], dtype=object), 'answer_start': array([204], dtype=int32)}"
