id,title,context,question,answers
572e9317cb0c0d14000f12e5,Vacuum,"Vacuum is space void of matter. The word stems from the Latin adjective vacuus for ""vacant"" or ""void"". An approximation to such vacuum is a region with a gaseous pressure much less than atmospheric pressure. Physicists often discuss ideal test results that would occur in a perfect vacuum, which they sometimes simply call ""vacuum"" or free space, and use the term partial vacuum to refer to an actual imperfect vacuum as one might have in a laboratory or in space. In engineering and applied physics on the other hand, vacuum refers to any space in which the pressure is lower than atmospheric pressure. The Latin term in vacuo is used to describe an object as being in what would otherwise be a vacuum.",What type of pressure is less than atmospheric pressure in a vacuum?,"{'text': array(['gaseous'], dtype=object), 'answer_start': array([154], dtype=int32)}"
57276ed9f1498d1400e8f7ff,Glacier,"Glaciers are present on every continent and approximately fifty countries, excluding those (Australia, South Africa) that have glaciers only on distant subantarctic island territories. Extensive glaciers are found in Antarctica, Chile, Canada, Alaska, Greenland and Iceland. Mountain glaciers are widespread, especially in the Andes, the Himalayas, the Rocky Mountains, the Caucasus, and the Alps. Mainland Australia currently contains no glaciers, although a small glacier on Mount Kosciuszko was present in the last glacial period. In New Guinea, small, rapidly diminishing, glaciers are located on its highest summit massif of Puncak Jaya. Africa has glaciers on Mount Kilimanjaro in Tanzania, on Mount Kenya and in the Rwenzori Mountains. Oceanic islands with glaciers occur on Iceland, Svalbard, New Zealand, Jan Mayen and the subantarctic islands of Marion, Heard, Grande Terre (Kerguelen) and Bouvet. During glacial periods of the Quaternary, Taiwan, Hawaii on Mauna Kea and Tenerife also had large alpine glaciers, while the Faroe and Crozet Islands were completely glaciated.",Which continent contains glaciers?,"{'text': array(['every continent'], dtype=object), 'answer_start': array([24], dtype=int32)}"
56df16b23277331400b4d979,Sony_Music_Entertainment,"In March 1968, CBS and Sony formed CBS/Sony Records, a Japanese business joint venture. With Sony being one of the developers behind the compact disc digital music media, a compact disc production plant was constructed in Japan under the joint venture, allowing CBS to begin supplying some of the first compact disc releases for the American market in 1983.",In what year did CDs come to the American market?,"{'text': array(['1983'], dtype=object), 'answer_start': array([352], dtype=int32)}"
570d5ecfb3d812140066d773,Adolescence,"The human brain is not fully developed by the time a person reaches puberty. Between the ages of 10 and 25, the brain undergoes changes that have important implications for behavior (see Cognitive development below). The brain reaches 90% of its adult size by the time a person is six years of age. Thus, the brain does not grow in size much during adolescence. However, the creases in the brain continue to become more complex until the late teens. The biggest changes in the folds of the brain during this time occur in the parts of the cortex that process cognitive and emotional information.",Is a person's brain fully developed by the time they reach puberty?,"{'text': array(['not'], dtype=object), 'answer_start': array([19], dtype=int32)}"
56f8cd169e9bad19000a052e,Southampton,"The University of Southampton, which was founded in 1862 and received its Royal Charter as a university in 1952, has over 22,000 students. The university is ranked in the top 100 research universities in the world in the Academic Ranking of World Universities 2010. In 2010, the THES - QS World University Rankings positioned the University of Southampton in the top 80 universities in the world. The university considers itself one of the top 5 research universities in the UK. The university has a global reputation for research into engineering sciences, oceanography, chemistry, cancer sciences, sound and vibration research, computer science and electronics, optoelectronics and textile conservation at the Textile Conservation Centre (which is due to close in October 2009.) It is also home to the National Oceanography Centre, Southampton (NOCS), the focus of Natural Environment Research Council-funded marine research.",What year was the University of Southampton founded?,"{'text': array(['1862'], dtype=object), 'answer_start': array([52], dtype=int32)}"
572784dcf1498d1400e8fa98,Switzerland,"Switzerland's trade was blockaded by both the Allies and by the Axis. Economic cooperation and extension of credit to the Third Reich varied according to the perceived likelihood of invasion and the availability of other trading partners. Concessions reached a peak after a crucial rail link through Vichy France was severed in 1942, leaving Switzerland completely surrounded by the Axis. Over the course of the war, Switzerland interned over 300,000 refugees and the International Red Cross, based in Geneva, played an important part during the conflict. Strict immigration and asylum policies as well as the financial relationships with Nazi Germany raised controversy, but not until the end of the 20th century.",How many refugees did Switzerland intern during World War II?,"{'text': array(['over 300,000'], dtype=object), 'answer_start': array([438], dtype=int32)}"
5726652e5951b619008f718a,Professional_wrestling,"In practice, not all rule violations will result in a disqualification as the referee may use their own judgement and is not obligated to stop the match. Usually, the only offenses that the referee will see and immediately disqualify the match on (as opposed to having multiple offenses) are low blows, weapon usage, interference, or assaulting the referee. In WWE, a referee must see the violation with their own eyes to rule that the match end in a disqualification (simply watching the video tape is not usually enough) and the referee's ruling is almost always final, although Dusty finishes (named after, and made famous by, Dusty Rhodes) will often result in the referee's decision being overturned. It is not uncommon for the referees themselves to get knocked out during a match, which is commonly referred to by the term ""ref bump"". While the referee remains ""unconscious"", wrestlers are free to violate rules until the referee is revived or replaced. In some cases, a referee might disqualify a person under the presumption that it was that wrestler who knocked them out; most referee knockouts are arranged to allow a wrestler, usually a heel, to gain an advantage. For example, a wrestler may get whipped into a referee at a slower speed, knocking the ref down for short amount of time; during that interim period, one wrestler may pin their opponent for a three-count and would have won the match but for the referee being down (sometimes, another referee will sprint to the ring from backstage to attempt to make the count, but by then, the other wrestler has had enough time to kick-out on their own accord).",What must the referee do to rule the match at an end via disqualification?,"{'text': array(['must see the violation with their own eyes'], dtype=object), 'answer_start': array([376], dtype=int32)}"
5730dbfef6cb411900e244f5,United_States_Air_Force,"Cyberspace Support is foundational, continuous, or responsive operations ensuring information integrity and availability in, through, and from Air Force-controlled infrastructure and its interconnected analog and digital portion of the battle space. Inherent in this mission is the ability to establish, extend, secure, protect, and defend in order to sustain assigned networks and missions. This includes protection measures against supply chain components plus critical C2 networks/communications links and nuclear C2 networks. The cyberspace support mission incorporates CNE and CND techniques. It incorporates all elements of Air Force Network Operations, information transport, enterprise management, and information assurance, and is dependent on ISR and all-source intelligence.",What is ability is critical in Cyberspace Supports mission?,"{'text': array(['sustain assigned networks and missions'], dtype=object), 'answer_start': array([352], dtype=int32)}"
57303edfa23a5019007fd006,Association_football,"In game play, players attempt to create goal-scoring opportunities through individual control of the ball, such as by dribbling, passing the ball to a team-mate, and by taking shots at the goal, which is guarded by the opposing goalkeeper. Opposing players may try to regain control of the ball by intercepting a pass or through tackling the opponent in possession of the ball; however, physical contact between opponents is restricted. Football is generally a free-flowing game, with play stopping only when the ball has left the field of play or when play is stopped by the referee for an infringement of the rules. After a stoppage, play recommences with a specified restart.",Who is the only one who has the authority to stop the game when something is wron?,"{'text': array(['referee'], dtype=object), 'answer_start': array([576], dtype=int32)}"
570d7c8bb3d812140066d9eb,Franco-Prussian_War,"At the outset of the Franco-Prussian War, 462,000 German soldiers concentrated on the French frontier while only 270,000 French soldiers could be moved to face them, the French army having lost 100,000 stragglers before a shot was fired through poor planning and administration. This was partly due to the peacetime organisations of the armies. Each Prussian Corps was based within a Kreis (literally ""circle"") around the chief city in an area. Reservists rarely lived more than a day's travel from their regiment's depot. By contrast, French regiments generally served far from their depots, which in turn were not in the areas of France from which their soldiers were drawn. Reservists often faced several days' journey to report to their depots, and then another long journey to join their regiments. Large numbers of reservists choked railway stations, vainly seeking rations and orders.","What is the literal meaning of the Prussian word ""Kreis?""","{'text': array(['literally ""circle""'], dtype=object), 'answer_start': array([391], dtype=int32)}"
573056242461fd1900a9cd61,The_Blitz,"Some writers claim the Air Staff ignored a critical lesson, however: British morale did not break. Targeting German morale, as Bomber Command would do, was no more successful. Aviation strategists dispute that morale was ever a major consideration for Bomber Command. Throughout 1933–39 none of the 16 Western Air Plans drafted mentioned morale as a target. The first three directives in 1940 did not mention civilian populations or morale in any way. Morale was not mentioned until the ninth wartime directive on 21 September 1940. The 10th directive in October 1940 mentioned morale by name. However, industrial cities were only to be targeted if weather denied strikes on Bomber Command's main concern, oil.",When were industrial cities to be targeted?,"{'text': array([""if weather denied strikes on Bomber Command's main concern, oil.""],
      dtype=object), 'answer_start': array([646], dtype=int32)}"
56db2f9be7c41114004b4efb,2008_Summer_Olympics_torch_relay,"
 India: Due to concerns about pro-Tibet protests, the relay through New Delhi on April 17 was cut to just 2.3 km (less than 1.5 miles), which was shared amongst 70 runners. It concluded at the India Gate. The event was peaceful due to the public not being allowed at the relay. A total of five intended torchbearers -Kiran Bedi, Soha Ali Khan, Sachin Tendulkar, Bhaichung Bhutia and Sunil Gavaskar- withdrew from the event, citing ""personal reasons"", or, in Bhutia's case, explicitly wishing to ""stand by the people of Tibet and their struggle"" and protest against the PRC ""crackdown"" in Tibet. Indian national football captain, Baichung Bhutia refused to take part in the Indian leg of the torch relay, citing concerns over Tibet. Bhutia, who is Sikkimese, is the first athlete to refuse to run with the torch. Indian film star Aamir Khan states on his personal blog that the ""Olympic Games do not belong to China"" and confirms taking part in the torch relay ""with a prayer in his heart for the people of Tibet, and ... for all people across the world who are victims of human rights violations"". Rahul Gandhi, son of the Congress President Sonia Gandhi and scion of the Nehru-Gandhi family, also refused to carry the torch.",How many bearers of the torch were used in India?,"{'text': array(['70'], dtype=object), 'answer_start': array([162], dtype=int32)}"
572fc3a7b2c2fd140056841e,Premier_League,"One significant feature of the Premier League in the mid-2000s was the dominance of the so-called ""Big Four"" clubs: Arsenal, Chelsea, Liverpool and Manchester United. During this decade, and particularly from 2002 to 2009, they dominated the top four spots, which came with UEFA Champions League qualification, taking all top four places in 5 out of 6 seasons from 2003–04 to 2008–09 inclusive, with Arsenal going as far as winning the league without losing a single game in 2003–04, the only time it has ever happened in the Premier League. In May 2008 Kevin Keegan stated that ""Big Four"" dominance threatened the division, ""This league is in danger of becoming one of the most boring but great leagues in the world."" Premier League chief executive Richard Scudamore said in defence: ""There are a lot of different tussles that go on in the Premier League depending on whether you're at the top, in the middle or at the bottom that make it interesting.""",Which team had no losses in 2003-2004 and ended up winning the league?,"{'text': array(['Arsenal going as far as winning the league without losing a single game in 2003–04'],
      dtype=object), 'answer_start': array([400], dtype=int32)}"
5726d79add62a815002e922d,Mali,"In the far north, there is a division between Berber-descendent Tuareg nomad populations and the darker-skinned Bella or Tamasheq people, due the historical spread of slavery in the region. An estimated 800,000 people in Mali are descended from slaves. Slavery in Mali has persisted for centuries. The Arabic population kept slaves well into the 20th century, until slavery was suppressed by French authorities around the mid-20th century. There still persist certain hereditary servitude relationships, and according to some estimates, even today approximately 200,000 Malians are still enslaved.",The darker skinned Bella people are also refereed to as what name?,"{'text': array(['Tamasheq'], dtype=object), 'answer_start': array([121], dtype=int32)}"
5726dc19dd62a815002e9300,Korean_War,"With Lieutenant-General Matthew Ridgway assuming the command of the U.S. Eighth Army on 26 December, the PVA and the KPA launched their Third Phase Offensive (also known as the ""Chinese New Year's Offensive"") on New Year's Eve of 1950. Utilizing night attacks in which UN Command fighting positions were encircled and then assaulted by numerically superior troops who had the element of surprise, the attacks were accompanied by loud trumpets and gongs, which fulfilled the double purpose of facilitating tactical communication and mentally disorienting the enemy. UN forces initially had no familiarity with this tactic, and as a result some soldiers panicked, abandoning their weapons and retreating to the south. The Chinese New Year's Offensive overwhelmed UN forces, allowing the PVA and KPA to conquer Seoul for the second time on 4 January 1951.",How did some UN troops react to the use of noise?,"{'text': array(['some soldiers panicked, abandoning their weapons and retreating to the south'],
      dtype=object), 'answer_start': array([638], dtype=int32)}"
57071a0c90286e26004fc8ff,Chihuahua_(state),"In response to Madero's letter to action, Pascual Orozco (a wealthy mining baron) and Chihuahua Governor Abraham González formed a powerful military union in the north, taking military control of several northern Mexican cities with other revolutionary leaders, including Pancho Villa. Against Madero's wishes, Orozco and Villa fought for and won Ciudad Juárez. After militias loyal to Madero defeated the Mexican federal army, on May 21, 1911, Madero signed the Treaty of Ciudad Juárez with Díaz. It required that Díaz abdicate his rule and be replaced by Madero. Insisting on a new election, Madero won overwhelmingly in late 1911, and he established a liberal democracy and received support from the United States and popular leaders such as Orozco and Villa. Orozco eventually became disappointed with the Madero's government and led a rebellion against him. He organized his own army, called ""Orozquistas""—also called the Colorados (""Red Flaggers"")—after Madero refused to agree to social reforms calling for better working hours, pay and conditions. The rural working class, which had supported Madero, now took up arms against him in support of Orozco.",Orozco and Villa fought for and won which city?,"{'text': array(['Ciudad Juárez'], dtype=object), 'answer_start': array([347], dtype=int32)}"
56e7b45837bdd419002c43ad,Arena_Football_League,"Starting in 2014, ESPN returned to the AFL as broadcast partners, with weekly games being shown on CBS Sports Network, ESPN, ESPN2, ESPNEWS along with all games being broadcast on ESPN3 for free live on WatchESPN. ArenaBowl XXVII was also broadcast on ESPN. Most teams also have a local TV station broadcast their games locally and all games are available on local radio.",On what channel could one watch ArenaBowl XXVII live?,"{'text': array(['ESPN'], dtype=object), 'answer_start': array([18], dtype=int32)}"
57328ad357eb1f1400fd2d9c,Geological_history_of_Earth,"In contrast to the Proterozoic, Archean rocks are often heavily metamorphized deep-water sediments, such as graywackes, mudstones, volcanic sediments and banded iron formations. Greenstone belts are typical Archean formations, consisting of alternating high- and low-grade metamorphic rocks. The high-grade rocks were derived from volcanic island arcs, while the low-grade metamorphic rocks represent deep-sea sediments eroded from the neighboring island frogs and deposited in a forearc basin. In short, greenstone belts represent sutured protocontinents.",From where did high grade Archean rocks originate?,"{'text': array(['volcanic island arcs'], dtype=object), 'answer_start': array([331], dtype=int32)}"
570aa91f4103511400d598cc,Federal_Aviation_Administration,"In 2007, two FAA whistleblowers, inspectors Charalambe ""Bobby"" Boutris and Douglas E. Peters, alleged that Boutris said he attempted to ground Southwest after finding cracks in the fuselage, but was prevented by supervisors he said were friendly with the airline. This was validated by a report by the Department of Transportation which found FAA managers had allowed Southwest Airlines to fly 46 airplanes in 2006 and 2007 that were overdue for safety inspections, ignoring concerns raised by inspectors. Audits of other airlines resulted in two airlines grounding hundreds of planes, causing thousands of flight cancellations. The House Transportation and Infrastructure Committee held hearings in April 2008. Jim Oberstar, former chairman of the committee said its investigation uncovered a pattern of regulatory abuse and widespread regulatory lapses, allowing 117 aircraft to be operated commercially although not in compliance with FAA safety rules. Oberstar said there was a ""culture of coziness"" between senior FAA officials and the airlines and ""a systematic breakdown"" in the FAA's culture that resulted in ""malfeasance, bordering on corruption."" In 2008 the FAA proposed to fine Southwest $10.2 million for failing to inspect older planes for cracks, and in 2009 Southwest and the FAA agreed that Southwest would pay a $7.5 million penalty and would adopt new safety procedures, with the fine doubling if Southwest failed to follow through.",How much did the FAA propose to fine Southwest for failing to inspect older planes?,"{'text': array(['$10.2 million'], dtype=object), 'answer_start': array([1200], dtype=int32)}"
572fa91e04bcaa1900d76b69,Bacteria,"Many important biochemical reactions, such as energy generation, use concentration gradients across membranes. The general lack of internal membranes in bacteria means reactions such as electron transport occur across the cell membrane between the cytoplasm and the periplasmic space. However, in many photosynthetic bacteria the plasma membrane is highly folded and fills most of the cell with layers of light-gathering membrane. These light-gathering complexes may even form lipid-enclosed structures called chlorosomes in green sulfur bacteria. Other proteins import nutrients across the cell membrane, or expel undesired molecules from the cytoplasm.",What kind of membrane do bacteria cells are filled with?,"{'text': array(['light-gathering membrane'], dtype=object), 'answer_start': array([405], dtype=int32)}"
5728364e4b864d1900164749,History_of_science,"The mid 20th century saw a series of studies relying to the role of science in a social context, starting from Thomas Kuhn's The Structure of Scientific Revolutions in 1962. It opened the study of science to new disciplines by suggesting that the evolution of science was in part sociologically determined and that positivism did not explain the actual interactions and strategies of the human participants in science. As Thomas Kuhn put it, the history of science may be seen in more nuanced terms, such as that of competing paradigms or conceptual systems in a wider matrix that includes intellectual, cultural, economic and political themes outside of science. ""Partly by selection and partly by distortion, the scientists of earlier ages are implicitly presented as having worked upon the same set of fixed problems and in accordance with the same set of fixed canons that the most recent revolution in scientific theory and method made seem scientific.""",What idea did social science add to science as a whole?,"{'text': array(['positivism did not explain the actual interactions and strategies of the human participants in science'],
      dtype=object), 'answer_start': array([315], dtype=int32)}"
56df6aed56340a1900b29adc,Christian,"The most common Persian word is Masīhī (مسیحی), from Arabic.,Other words are Nasrānī (نصرانی), from Syriac for ""Nazarene"", and Tarsā (ترسا), from Middle Persian word Tarsāg, also meaning ""Christian"", derived from tars, meaning ""fear, respect"".",What is the most common Persian word for Christian?,"{'text': array(['Masīhī'], dtype=object), 'answer_start': array([32], dtype=int32)}"
56fa6fd3f34c681400b0c0c4,High-definition_television,"Initially the existing 5:3 aspect ratio had been the main candidate but, due to the influence of widescreen cinema, the aspect ratio 16:9 (1.78) eventually emerged as being a reasonable compromise between 5:3 (1.67) and the common 1.85 widescreen cinema format. An aspect ratio of 16:9 was duly agreed upon at the first meeting of the IWP11/6 working party at the BBC's Research and Development establishment in Kingswood Warren. The resulting ITU-R Recommendation ITU-R BT.709-2 (""Rec. 709"") includes the 16:9 aspect ratio, a specified colorimetry, and the scan modes 1080i (1,080 actively interlaced lines of resolution) and 1080p (1,080 progressively scanned lines). The British Freeview HD trials used MBAFF, which contains both progressive and interlaced content in the same encoding.",Which encoding contains both progressive and interlaced content?,"{'text': array(['MBAFF'], dtype=object), 'answer_start': array([706], dtype=int32)}"
5728bea42ca10214002da6ca,Insect,"Insects were among the earliest terrestrial herbivores and acted as major selection agents on plants. Plants evolved chemical defenses against this herbivory and the insects, in turn, evolved mechanisms to deal with plant toxins. Many insects make use of these toxins to protect themselves from their predators. Such insects often advertise their toxicity using warning colors. This successful evolutionary pattern has also been used by mimics. Over time, this has led to complex groups of coevolved species. Conversely, some interactions between plants and insects, like pollination, are beneficial to both organisms. Coevolution has led to the development of very specific mutualisms in such systems.",What do many insects adaptively utilize in self-defense from predators?,"{'text': array(['plant toxins'], dtype=object), 'answer_start': array([216], dtype=int32)}"
572826002ca10214002d9f15,Group_(mathematics),"Groups are also applied in many other mathematical areas. Mathematical objects are often examined by associating groups to them and studying the properties of the corresponding groups. For example, Henri Poincaré founded what is now called algebraic topology by introducing the fundamental group. By means of this connection, topological properties such as proximity and continuity translate into properties of groups.i[›] For example, elements of the fundamental group are represented by loops. The second image at the right shows some loops in a plane minus a point. The blue loop is considered null-homotopic (and thus irrelevant), because it can be continuously shrunk to a point. The presence of the hole prevents the orange loop from being shrunk to a point. The fundamental group of the plane with a point deleted turns out to be infinite cyclic, generated by the orange loop (or any other loop winding once around the hole). This way, the fundamental group detects the hole.",What topological properties translate into properties of groups?,"{'text': array(['proximity and continuity'], dtype=object), 'answer_start': array([357], dtype=int32)}"
5727766cf1498d1400e8f8cd,Switzerland,"By 1353, the three original cantons had joined with the cantons of Glarus and Zug and the Lucerne, Zürich and Bern city states to form the ""Old Confederacy"" of eight states that existed until the end of the 15th century. The expansion led to increased power and wealth for the federation. By 1460, the confederates controlled most of the territory south and west of the Rhine to the Alps and the Jura mountains, particularly after victories against the Habsburgs (Battle of Sempach, Battle of Näfels), over Charles the Bold of Burgundy during the 1470s, and the success of the Swiss mercenaries. The Swiss victory in the Swabian War against the Swabian League of Emperor Maximilian I in 1499 amounted to de facto independence within the Holy Roman Empire.",Which century did the Old Confederacy of the eight states exist until?,"{'text': array(['end of the 15th century'], dtype=object), 'answer_start': array([196], dtype=int32)}"
5727e4fd2ca10214002d98eb,Gramophone_record,"Vinyl records do not break easily, but the soft material is easily scratched. Vinyl readily acquires a static charge, attracting dust that is difficult to remove completely. Dust and scratches cause audio clicks and pops. In extreme cases, they can cause the needle to skip over a series of grooves, or worse yet, cause the needle to skip backwards, creating a ""locked groove"" that repeats over and over. This is the origin of the phrase ""like a broken record"" or ""like a scratched record"", which is often used to describe a person or thing that continually repeats itself. Locked grooves are not uncommon and were even heard occasionally in radio broadcasts.",What is the cause of lock grooves on vinyl records?,"{'text': array(['Dust and scratches'], dtype=object), 'answer_start': array([174], dtype=int32)}"
570cf238fed7b91900d45b39,Digestion,"In addition to the use of the multiprotein complexes listed above, Gram-negative bacteria possess another method for release of material: the formation of outer membrane vesicles. Portions of the outer membrane pinch off, forming spherical structures made of a lipid bilayer enclosing periplasmic materials. Vesicles from a number of bacterial species have been found to contain virulence factors, some have immunomodulatory effects, and some can directly adhere to and intoxicate host cells. While release of vesicles has been demonstrated as a general response to stress conditions, the process of loading cargo proteins seems to be selective.",What does the release of vesicles seem to demenstrate?,"{'text': array(['response to stress conditions'], dtype=object), 'answer_start': array([554], dtype=int32)}"
572958236aef051400154d25,Software_testing,"Software testing is a part of the software quality assurance (SQA) process.:347 In SQA, software process specialists and auditors are concerned for the software development process rather than just the artifacts such as documentation, code and systems. They examine and change the software engineering process itself to reduce the number of faults that end up in the delivered software: the so-called ""defect rate"". What constitutes an ""acceptable defect rate"" depends on the nature of the software; A flight simulator video game would have much higher defect tolerance than software for an actual airplane. Although there are close links with SQA, testing departments often exist independently, and there may be no SQA function in some companies.[citation needed]",What is the primary concern for the software specialist and auditors?,"{'text': array(['software development process'], dtype=object), 'answer_start': array([152], dtype=int32)}"
57344560879d6814001ca452,"Richmond,_Virginia","Other Fortune 500 companies, while not headquartered in the area, do have a major presence. These include SunTrust Bank (based in Atlanta), Capital One Financial Corporation (officially based in McLean, Virginia, but founded in Richmond with its operations center and most employees in the Richmond area), and the medical and pharmaceutical giant McKesson (based in San Francisco). Capital One and Altria company's Philip Morris USA are two of the largest private Richmond-area employers. DuPont maintains a production facility in South Richmond known as the Spruance Plant. UPS Freight, the less-than-truckload division of UPS and formerly known as Overnite Transportation, has its corporate headquarters in Richmond.",What city is the headquarters of McKesson located in?,"{'text': array(['San Francisco'], dtype=object), 'answer_start': array([366], dtype=int32)}"
5734203ed058e614000b6986,Infection,"Persistent infections occur because the body is unable to clear the organism after the initial infection. Persistent infections are characterized by the continual presence of the infectious organism, often as latent infection with occasional recurrent relapses of active infection. There are some viruses that can maintain a persistent infection by infecting different cells of the body. Some viruses once acquired never leave the body. A typical example is the herpes virus, which tends to hide in nerves and become reactivated when specific circumstances arise.",Where does the herpes virus hide?,"{'text': array(['in nerves'], dtype=object), 'answer_start': array([496], dtype=int32)}"
56ddbd6d66d3e219004daccb,Wayback_Machine,"As of 2009[update], the Wayback Machine contained approximately three petabytes of data and was growing at a rate of 100 terabytes each month; the growth rate reported in 2003 was 12 terabytes/month. The data is stored on PetaBox rack systems manufactured by Capricorn Technologies.","In 2009, what size did the data saved by Wayback Machine reach?","{'text': array(['three petabytes'], dtype=object), 'answer_start': array([64], dtype=int32)}"
572816292ca10214002d9d8f,Central_African_Republic,"In the aftermath of the failed coup, militias loyal to Patassé sought revenge against rebels in many neighborhoods of Bangui and incited unrest including the murder of many political opponents. Eventually, Patassé came to suspect that General François Bozizé was involved in another coup attempt against him, which led Bozizé to flee with loyal troops to Chad. In March 2003, Bozizé launched a surprise attack against Patassé, who was out of the country. Libyan troops and some 1,000 soldiers of Bemba's Congolese rebel organization failed to stop the rebels and Bozizé's forces succeeded in overthrowing Patassé.[citation needed]",Which General was involved in another coup?,"{'text': array(['General François Bozizé'], dtype=object), 'answer_start': array([235], dtype=int32)}"
5728a20a2ca10214002da4fd,LaserDisc,"There were also 12 cm (4.7 in) (CD size) ""single""-style discs produced that were playable on LaserDisc players. These were referred to as CD Video (CD-V) discs, and Video Single Discs (VSD). A CD-V carried up to five minutes of analog LaserDisc-type video content (usually a music video), as well as up to 20 minutes of digital audio CD tracks. The original 1989 release of David Bowie's retrospective Sound + Vision CD box set prominently featured a CD-V video of Ashes to Ashes, and standalone promo CD-Vs featured the video, plus three audio tracks: ""John, I'm Only Dancing"", ""Changes"", and ""The Supermen"".",What were CD-V's video capacities usually used for?,"{'text': array(['music video'], dtype=object), 'answer_start': array([275], dtype=int32)}"
572693eaf1498d1400e8e45b,Germans,"The Nazis, led by Adolf Hitler, attempted to unite all the people they claimed were ""Germans"" (Volksdeutsche) into one realm, including ethnic Germans in eastern Europe, many of whom had emigrated more than one hundred fifty years before and developed separate cultures in their new lands. This idea was initially welcomed by many ethnic Germans in Sudetenland, Austria, Poland, Danzig and western Lithuania, particularly the Germans from Klaipeda (Memel). The Swiss resisted the idea. They had viewed themselves as a distinctly separate nation since the Peace of Westphalia of 1648.",Who welcomed the idea in area such as Sudetenland and Poland?,"{'text': array(['ethnic Germans'], dtype=object), 'answer_start': array([331], dtype=int32)}"
56e43a6e8c00841900fbaf42,Estonian_language,"Although the Estonian and Germanic languages are of very different origins, one can identify many similar words in Estonian and English, for example. This is primarily because the Estonian language has borrowed nearly one third of its vocabulary from Germanic languages, mainly from Low Saxon (Middle Low German) during the period of German rule, and High German (including standard German). The percentage of Low Saxon and High German loanwords can be estimated at 22–25 percent, with Low Saxon making up about 15 percent.[citation needed]",From what other Germanic language does Estonian derive its vocabulary?,"{'text': array(['High German'], dtype=object), 'answer_start': array([351], dtype=int32)}"
572694255951b619008f7744,Mexico_City,"The city's first bus rapid transit line, the Metrobús, began operation in June 2005, along Avenida Insurgentes. Line 2 opened in December 2008, serving Eje 4 Sur, line 3 opened in February 2011, serving Eje 1 Poniente, and line 4 opened in April 2012 connecting the airport with San Lázaro and Buenavista Station at Insurgentes. As the microbuses were removed from its route, it was hoped that the Metrobús could reduce pollution and decrease transit time for passengers. In June 2013, Mexico City's mayor announced two more lines to come: Line 5 serving Eje 3 Oriente and Line 6 serving Eje 5 Norte. As of June 2013, 367 Metrobús buses transported 850,000 passengers daily.",How many people ride the Metrobus every day?,"{'text': array(['850,000'], dtype=object), 'answer_start': array([649], dtype=int32)}"
57302834a23a5019007fceab,Liberia,"The Central Bank of Liberia is responsible for printing and maintaining the Liberian dollar, which is the primary form of currency in Liberia. Liberia is one of the world's poorest countries, with a formal employment rate of 15%. GDP per capita peaked in 1980 at US$496, when it was comparable to Egypt's (at the time). In 2011, the country's nominal GDP was US$1.154 billion, while nominal GDP per capita stood at US$297, the third-lowest in the world. Historically, the Liberian economy has depended heavily on foreign aid, foreign direct investment and exports of natural resources such as iron ore, rubber and timber.",What does Liberia's economy heavily depends on?,"{'text': array(['foreign aid'], dtype=object), 'answer_start': array([513], dtype=int32)}"
56f8b5ef9e9bad19000a0383,Southampton,"The largest theatre in the city is the 2,300 capacity Mayflower Theatre (formerly known as the Gaumont), which, as the largest theatre in Southern England outside London, has hosted West End shows such as Les Misérables, The Rocky Horror Show and Chitty Chitty Bang Bang, as well as regular visits from Welsh National Opera and English National Ballet. There is also the Nuffield Theatre based at the University of Southampton's Highfield campus, which is the city's primary producing theatre. It was awarded The Stage Award for Best Regional Theatre in 2015. It also hosts touring companies and local performing societies (such as Southampton Operatic Society, the Maskers and the University Players).",Which Southampton theatre won The Stage Award for Best Regional Theatre for 2015?,"{'text': array(['Nuffield Theatre'], dtype=object), 'answer_start': array([371], dtype=int32)}"
571a44a910f8ca1400304fa0,Memory,"Hebb distinguished between short-term and long-term memory. He postulated that any memory that stayed in short-term storage for a long enough time would be consolidated into a long-term memory. Later research showed this to be false. Research has shown that direct injections of cortisol or epinephrine help the storage of recent experiences. This is also true for stimulation of the amygdala. This proves that excitement enhances memory by the stimulation of hormones that affect the amygdala. Excessive or prolonged stress (with prolonged cortisol) may hurt memory storage. Patients with amygdalar damage are no more likely to remember emotionally charged words than nonemotionally charged ones. The hippocampus is important for explicit memory. The hippocampus is also important for memory consolidation. The hippocampus receives input from different parts of the cortex and sends its output out to different parts of the brain also. The input comes from secondary and tertiary sensory areas that have processed the information a lot already. Hippocampal damage may also cause memory loss and problems with memory storage. This memory loss includes, retrograde amnesia which is the loss of memory for events that occurred shortly before the time of brain damage.","Bob was in a car accident and couldn't remember his wifes name, what part of his brain could have been damaged?","{'text': array(['hippocampus'], dtype=object), 'answer_start': array([812], dtype=int32)}"
572690b9f1498d1400e8e3f9,Pesticide,"DDT, sprayed on the walls of houses, is an organochlorine that has been used to fight malaria since the 1950s. Recent policy statements by the World Health Organization have given stronger support to this approach. However, DDT and other organochlorine pesticides have been banned in most countries worldwide because of their persistence in the environment and human toxicity. DDT use is not always effective, as resistance to DDT was identified in Africa as early as 1955, and by 1972 nineteen species of mosquito worldwide were resistant to DDT.",Why have DDTs been banned in some areas?,"{'text': array(['persistence in the environment and human toxicity'], dtype=object), 'answer_start': array([326], dtype=int32)}"
